instance,family,params,sum_a,sum_a_capped,or_states,exact_ms,exact_size,exact_vmass,playouts,mcgs_ms,mcgs_size,mcgs_vmass,certified
dec-035,dec,d_b=5;m=2;gap=2;k=4;q=0;s=4,25,false,26,0.046,7,2,16,0.064,7,2,false
dec-035,dec,d_b=5;m=2;gap=2;k=4;q=0;s=4,25,false,26,0.046,7,2,32,0.094,7,2,true
dec-035,dec,d_b=5;m=2;gap=2;k=4;q=0;s=4,25,false,26,0.046,7,2,64,0.093,7,2,true
dec-035,dec,d_b=5;m=2;gap=2;k=4;q=0;s=4,25,false,26,0.046,7,2,128,0.091,7,2,true
dec-035,dec,d_b=5;m=2;gap=2;k=4;q=0;s=4,25,false,26,0.046,7,2,256,0.090,7,2,true
dec-035,dec,d_b=5;m=2;gap=2;k=4;q=0;s=4,25,false,26,0.046,7,2,512,0.088,7,2,true
dec-035,dec,d_b=5;m=2;gap=2;k=4;q=0;s=4,25,false,26,0.046,7,2,1024,0.089,7,2,true
dec-035,dec,d_b=5;m=2;gap=2;k=4;q=0;s=4,25,false,26,0.046,7,2,2048,0.087,7,2,true
dec-035,dec,d_b=5;m=2;gap=2;k=4;q=0;s=4,25,false,26,0.046,7,2,4096,0.087,7,2,true
dec-035,dec,d_b=5;m=2;gap=2;k=4;q=0;s=4,25,false,26,0.046,7,2,8192,0.087,7,2,true
dec-035,dec,d_b=5;m=2;gap=2;k=4;q=0;s=4,25,false,26,0.046,7,2,16384,0.087,7,2,true
mixed-011-2,mixed,seed=0x2c8ca5bf7f45f92c;cycles=6;planted=3;d_b=16;m=5;gap=2;k=1,33,false,35,0.151,67,2,1,0.027,70,68,false
mixed-011-2,mixed,seed=0x2c8ca5bf7f45f92c;cycles=6;planted=3;d_b=16;m=5;gap=2;k=1,33,false,35,0.151,67,2,2,0.029,70,68,false
mixed-011-2,mixed,seed=0x2c8ca5bf7f45f92c;cycles=6;planted=3;d_b=16;m=5;gap=2;k=1,33,false,35,0.151,67,2,4,0.045,70,68,false
mixed-011-2,mixed,seed=0x2c8ca5bf7f45f92c;cycles=6;planted=3;d_b=16;m=5;gap=2;k=1,33,false,35,0.151,67,2,8,0.081,70,68,false
mixed-011-2,mixed,seed=0x2c8ca5bf7f45f92c;cycles=6;planted=3;d_b=16;m=5;gap=2;k=1,33,false,35,0.151,67,2,16,0.154,70,68,false
mixed-011-2,mixed,seed=0x2c8ca5bf7f45f92c;cycles=6;planted=3;d_b=16;m=5;gap=2;k=1,33,false,35,0.151,67,2,32,0.339,67,2,false
mixed-011-2,mixed,seed=0x2c8ca5bf7f45f92c;cycles=6;planted=3;d_b=16;m=5;gap=2;k=1,33,false,35,0.151,67,2,64,0.352,67,2,true
mixed-011-2,mixed,seed=0x2c8ca5bf7f45f92c;cycles=6;planted=3;d_b=16;m=5;gap=2;k=1,33,false,35,0.151,67,2,128,0.349,67,2,true
mixed-011-2,mixed,seed=0x2c8ca5bf7f45f92c;cycles=6;planted=3;d_b=16;m=5;gap=2;k=1,33,false,35,0.151,67,2,256,0.358,67,2,true
mixed-011-2,mixed,seed=0x2c8ca5bf7f45f92c;cycles=6;planted=3;d_b=16;m=5;gap=2;k=1,33,false,35,0.151,67,2,512,0.349,67,2,true
mixed-011-2,mixed,seed=0x2c8ca5bf7f45f92c;cycles=6;planted=3;d_b=16;m=5;gap=2;k=1,33,false,35,0.151,67,2,1024,0.344,67,2,true
mixed-011-2,mixed,seed=0x2c8ca5bf7f45f92c;cycles=6;planted=3;d_b=16;m=5;gap=2;k=1,33,false,35,0.151,67,2,2048,0.349,67,2,true
mixed-011-2,mixed,seed=0x2c8ca5bf7f45f92c;cycles=6;planted=3;d_b=16;m=5;gap=2;k=1,33,false,35,0.151,67,2,4096,0.342,67,2,true
mixed-011-2,mixed,seed=0x2c8ca5bf7f45f92c;cycles=6;planted=3;d_b=16;m=5;gap=2;k=1,33,false,35,0.151,67,2,8192,0.347,67,2,true
mixed-011-2,mixed,seed=0x2c8ca5bf7f45f92c;cycles=6;planted=3;d_b=16;m=5;gap=2;k=1,33,false,35,0.151,67,2,16384,0.345,67,2,true
dec-036,dec,d_b=5;m=2;gap=2;k=1;q=0;s=4,10,false,11,0.023,7,2,1,0.008,9,8,false
dec-036,dec,d_b=5;m=2;gap=2;k=1;q=0;s=4,10,false,11,0.023,7,2,2,0.013,9,8,false
dec-036,dec,d_b=5;m=2;gap=2;k=1;q=0;s=4,10,false,11,0.023,7,2,4,0.021,7,2,false
dec-036,dec,d_b=5;m=2;gap=2;k=1;q=0;s=4,10,false,11,0.023,7,2,8,0.032,7,2,false
dec-036,dec,d_b=5;m=2;gap=2;k=1;q=0;s=4,10,false,11,0.023,7,2,16,0.042,7,2,true
dec-036,dec,d_b=5;m=2;gap=2;k=1;q=0;s=4,10,false,11,0.023,7,2,32,0.040,7,2,true
dec-036,dec,d_b=5;m=2;gap=2;k=1;q=0;s=4,10,false,11,0.023,7,2,64,0.040,7,2,true
dec-036,dec,d_b=5;m=2;gap=2;k=1;q=0;s=4,10,false,11,0.023,7,2,128,0.038,7,2,true
dec-036,dec,d_b=5;m=2;gap=2;k=1;q=0;s=4,10,false,11,0.023,7,2,256,0.039,7,2,true
dec-036,dec,d_b=5;m=2;gap=2;k=1;q=0;s=4,10,false,11,0.023,7,2,512,0.038,7,2,true
dec-036,dec,d_b=5;m=2;gap=2;k=1;q=0;s=4,10,false,11,0.023,7,2,1024,0.039,7,2,true
dec-036,dec,d_b=5;m=2;gap=2;k=1;q=0;s=4,10,false,11,0.023,7,2,2048,0.037,7,2,true
dec-036,dec,d_b=5;m=2;gap=2;k=1;q=0;s=4,10,false,11,0.023,7,2,4096,0.038,7,2,true
dec-036,dec,d_b=5;m=2;gap=2;k=1;q=0;s=4,10,false,11,0.023,7,2,8192,0.038,7,2,true
dec-036,dec,d_b=5;m=2;gap=2;k=1;q=0;s=4,10,false,11,0.023,7,2,16384,0.038,7,2,true
mixed-012-0,mixed,seed=0x711d0610236754f3;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,293855,false,40866,0.176,56,10,1,0.164,57,14,false
mixed-012-0,mixed,seed=0x711d0610236754f3;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,293855,false,40866,0.176,56,10,2,0.180,57,14,false
mixed-012-0,mixed,seed=0x711d0610236754f3;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,293855,false,40866,0.176,56,10,4,0.173,57,14,false
mixed-012-0,mixed,seed=0x711d0610236754f3;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,293855,false,40866,0.176,56,10,8,0.227,57,14,false
mixed-012-0,mixed,seed=0x711d0610236754f3;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,293855,false,40866,0.176,56,10,16,0.326,57,14,false
mixed-012-0,mixed,seed=0x711d0610236754f3;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,293855,false,40866,0.176,56,10,32,0.643,57,14,false
mixed-012-0,mixed,seed=0x711d0610236754f3;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,293855,false,40866,0.176,56,10,64,1.311,56,10,false
mixed-012-0,mixed,seed=0x711d0610236754f3;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,293855,false,40866,0.176,56,10,128,2.593,56,10,false
mixed-012-0,mixed,seed=0x711d0610236754f3;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,293855,false,40866,0.176,56,10,256,4.621,56,10,false
mixed-012-0,mixed,seed=0x711d0610236754f3;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,293855,false,40866,0.176,56,10,512,8.687,56,10,false
mixed-012-0,mixed,seed=0x711d0610236754f3;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,293855,false,40866,0.176,56,10,1024,16.117,56,10,false
mixed-012-0,mixed,seed=0x711d0610236754f3;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,293855,false,40866,0.176,56,10,2048,31.107,56,10,false
mixed-012-0,mixed,seed=0x711d0610236754f3;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,293855,false,40866,0.176,56,10,4096,61.032,56,10,false
mixed-012-0,mixed,seed=0x711d0610236754f3;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,293855,false,40866,0.176,56,10,8192,117.830,56,10,false
mixed-012-0,mixed,seed=0x711d0610236754f3;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,293855,false,40866,0.176,56,10,16384,230.444,56,10,false
dec-037,dec,d_b=5;m=2;gap=2;k=2;q=0;s=4,15,false,16,0.038,7,2,1,0.013,9,8,false
dec-037,dec,d_b=5;m=2;gap=2;k=2;q=0;s=4,15,false,16,0.038,7,2,2,0.015,9,8,false
dec-037,dec,d_b=5;m=2;gap=2;k=2;q=0;s=4,15,false,16,0.038,7,2,4,0.019,9,8,false
dec-037,dec,d_b=5;m=2;gap=2;k=2;q=0;s=4,15,false,16,0.038,7,2,8,0.038,7,2,false
dec-037,dec,d_b=5;m=2;gap=2;k=2;q=0;s=4,15,false,16,0.038,7,2,16,0.060,7,2,true
dec-037,dec,d_b=5;m=2;gap=2;k=2;q=0;s=4,15,false,16,0.038,7,2,32,0.057,7,2,true
dec-037,dec,d_b=5;m=2;gap=2;k=2;q=0;s=4,15,false,16,0.038,7,2,64,0.055,7,2,true
dec-037,dec,d_b=5;m=2;gap=2;k=2;q=0;s=4,15,false,16,0.038,7,2,128,0.054,7,2,true
dec-037,dec,d_b=5;m=2;gap=2;k=2;q=0;s=4,15,false,16,0.038,7,2,256,0.054,7,2,true
dec-037,dec,d_b=5;m=2;gap=2;k=2;q=0;s=4,15,false,16,0.038,7,2,512,0.053,7,2,true
dec-037,dec,d_b=5;m=2;gap=2;k=2;q=0;s=4,15,false,16,0.038,7,2,1024,0.053,7,2,true
dec-037,dec,d_b=5;m=2;gap=2;k=2;q=0;s=4,15,false,16,0.038,7,2,2048,0.053,7,2,true
dec-037,dec,d_b=5;m=2;gap=2;k=2;q=0;s=4,15,false,16,0.038,7,2,4096,0.052,7,2,true
dec-037,dec,d_b=5;m=2;gap=2;k=2;q=0;s=4,15,false,16,0.038,7,2,8192,0.052,7,2,true
dec-037,dec,d_b=5;m=2;gap=2;k=2;q=0;s=4,15,false,16,0.038,7,2,16384,0.053,7,2,true
mixed-012-1,mixed,seed=0xef2431cbb30c016c;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,211654,false,30226,0.070,14,6,1,0.065,15,10,false
mixed-012-1,mixed,seed=0xef2431cbb30c016c;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,211654,false,30226,0.070,14,6,2,0.079,15,10,false
mixed-012-1,mixed,seed=0xef2431cbb30c016c;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,211654,false,30226,0.070,14,6,4,0.084,15,10,false
mixed-012-1,mixed,seed=0xef2431cbb30c016c;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,211654,false,30226,0.070,14,6,8,0.131,15,10,false
mixed-012-1,mixed,seed=0xef2431cbb30c016c;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,211654,false,30226,0.070,14,6,16,0.218,15,10,false
mixed-012-1,mixed,seed=0xef2431cbb30c016c;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,211654,false,30226,0.070,14,6,32,0.388,15,10,false
mixed-012-1,mixed,seed=0xef2431cbb30c016c;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,211654,false,30226,0.070,14,6,64,0.669,14,6,false
mixed-012-1,mixed,seed=0xef2431cbb30c016c;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,211654,false,30226,0.070,14,6,128,1.186,14,6,false
mixed-012-1,mixed,seed=0xef2431cbb30c016c;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,211654,false,30226,0.070,14,6,256,2.135,14,6,false
mixed-012-1,mixed,seed=0xef2431cbb30c016c;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,211654,false,30226,0.070,14,6,512,3.894,14,6,false
mixed-012-1,mixed,seed=0xef2431cbb30c016c;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,211654,false,30226,0.070,14,6,1024,7.579,14,6,false
mixed-012-1,mixed,seed=0xef2431cbb30c016c;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,211654,false,30226,0.070,14,6,2048,15.499,14,6,false
mixed-012-1,mixed,seed=0xef2431cbb30c016c;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,211654,false,30226,0.070,14,6,4096,30.723,14,6,false
mixed-012-1,mixed,seed=0xef2431cbb30c016c;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,211654,false,30226,0.070,14,6,8192,62.860,14,6,false
mixed-012-1,mixed,seed=0xef2431cbb30c016c;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,211654,false,30226,0.070,14,6,16384,123.715,14,6,false
dec-038,dec,d_b=5;m=2;gap=2;k=4;q=0;s=4,25,false,26,0.045,7,2,1,0.012,9,8,false
dec-038,dec,d_b=5;m=2;gap=2;k=4;q=0;s=4,25,false,26,0.045,7,2,2,0.015,9,8,false
dec-038,dec,d_b=5;m=2;gap=2;k=4;q=0;s=4,25,false,26,0.045,7,2,4,0.019,9,8,false
dec-038,dec,d_b=5;m=2;gap=2;k=4;q=0;s=4,25,false,26,0.045,7,2,8,0.035,9,8,false
dec-038,dec,d_b=5;m=2;gap=2;k=4;q=0;s=4,25,false,26,0.045,7,2,16,0.062,7,2,false
dec-038,dec,d_b=5;m=2;gap=2;k=4;q=0;s=4,25,false,26,0.045,7,2,32,0.096,7,2,true
dec-038,dec,d_b=5;m=2;gap=2;k=4;q=0;s=4,25,false,26,0.045,7,2,64,0.089,7,2,true
dec-038,dec,d_b=5;m=2;gap=2;k=4;q=0;s=4,25,false,26,0.045,7,2,128,0.088,7,2,true
dec-038,dec,d_b=5;m=2;gap=2;k=4;q=0;s=4,25,false,26,0.045,7,2,256,0.086,7,2,true
dec-038,dec,d_b=5;m=2;gap=2;k=4;q=0;s=4,25,false,26,0.045,7,2,512,0.086,7,2,true
dec-038,dec,d_b=5;m=2;gap=2;k=4;q=0;s=4,25,false,26,0.045,7,2,1024,0.085,7,2,true
dec-038,dec,d_b=5;m=2;gap=2;k=4;q=0;s=4,25,false,26,0.045,7,2,2048,0.085,7,2,true
dec-038,dec,d_b=5;m=2;gap=2;k=4;q=0;s=4,25,false,26,0.045,7,2,4096,0.085,7,2,true
dec-038,dec,d_b=5;m=2;gap=2;k=4;q=0;s=4,25,false,26,0.045,7,2,8192,0.084,7,2,true
dec-038,dec,d_b=5;m=2;gap=2;k=4;q=0;s=4,25,false,26,0.045,7,2,16384,0.085,7,2,true
mixed-012-2,mixed,seed=0x9b17b1a8dd457987;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,187569,false,26425,0.096,28,10,1,0.084,29,14,false
mixed-012-2,mixed,seed=0x9b17b1a8dd457987;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,187569,false,26425,0.096,28,10,2,0.085,29,14,false
mixed-012-2,mixed,seed=0x9b17b1a8dd457987;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,187569,false,26425,0.096,28,10,4,0.093,29,14,false
mixed-012-2,mixed,seed=0x9b17b1a8dd457987;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,187569,false,26425,0.096,28,10,8,0.148,29,14,false
mixed-012-2,mixed,seed=0x9b17b1a8dd457987;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,187569,false,26425,0.096,28,10,16,0.207,29,14,false
mixed-012-2,mixed,seed=0x9b17b1a8dd457987;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,187569,false,26425,0.096,28,10,32,0.327,29,14,false
mixed-012-2,mixed,seed=0x9b17b1a8dd457987;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,187569,false,26425,0.096,28,10,64,0.523,28,10,false
mixed-012-2,mixed,seed=0x9b17b1a8dd457987;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,187569,false,26425,0.096,28,10,128,0.861,28,10,false
mixed-012-2,mixed,seed=0x9b17b1a8dd457987;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,187569,false,26425,0.096,28,10,256,1.296,28,10,false
mixed-012-2,mixed,seed=0x9b17b1a8dd457987;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,187569,false,26425,0.096,28,10,512,2.186,28,10,false
mixed-012-2,mixed,seed=0x9b17b1a8dd457987;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,187569,false,26425,0.096,28,10,1024,4.206,28,10,false
mixed-012-2,mixed,seed=0x9b17b1a8dd457987;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,187569,false,26425,0.096,28,10,2048,8.641,28,10,false
mixed-012-2,mixed,seed=0x9b17b1a8dd457987;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,187569,false,26425,0.096,28,10,4096,17.892,28,10,false
mixed-012-2,mixed,seed=0x9b17b1a8dd457987;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,187569,false,26425,0.096,28,10,8192,36.313,28,10,false
mixed-012-2,mixed,seed=0x9b17b1a8dd457987;cycles=7;planted=1;d_b=4;m=2;gap=1;k=2,187569,false,26425,0.096,28,10,16384,72.805,28,10,false
dec-039,dec,d_b=5;m=3;gap=1;k=1;q=1;s=6,10,false,12,0.040,12,2,1,0.013,13,12,false
dec-039,dec,d_b=5;m=3;gap=1;k=1;q=1;s=6,10,false,12,0.040,12,2,2,0.018,13,12,false
dec-039,dec,d_b=5;m=3;gap=1;k=1;q=1;s=6,10,false,12,0.040,12,2,4,0.026,12,2,false
dec-039,dec,d_b=5;m=3;gap=1;k=1;q=1;s=6,10,false,12,0.040,12,2,8,0.042,12,2,false
dec-039,dec,d_b=5;m=3;gap=1;k=1;q=1;s=6,10,false,12,0.040,12,2,16,0.048,12,2,true
dec-039,dec,d_b=5;m=3;gap=1;k=1;q=1;s=6,10,false,12,0.040,12,2,32,0.047,12,2,true
dec-039,dec,d_b=5;m=3;gap=1;k=1;q=1;s=6,10,false,12,0.040,12,2,64,0.044,12,2,true
dec-039,dec,d_b=5;m=3;gap=1;k=1;q=1;s=6,10,false,12,0.040,12,2,128,0.045,12,2,true
dec-039,dec,d_b=5;m=3;gap=1;k=1;q=1;s=6,10,false,12,0.040,12,2,256,0.044,12,2,true
dec-039,dec,d_b=5;m=3;gap=1;k=1;q=1;s=6,10,false,12,0.040,12,2,512,0.044,12,2,true
dec-039,dec,d_b=5;m=3;gap=1;k=1;q=1;s=6,10,false,12,0.040,12,2,1024,0.043,12,2,true
dec-039,dec,d_b=5;m=3;gap=1;k=1;q=1;s=6,10,false,12,0.040,12,2,2048,0.043,12,2,true
dec-039,dec,d_b=5;m=3;gap=1;k=1;q=1;s=6,10,false,12,0.040,12,2,4096,0.044,12,2,true
dec-039,dec,d_b=5;m=3;gap=1;k=1;q=1;s=6,10,false,12,0.040,12,2,8192,0.043,12,2,true
dec-039,dec,d_b=5;m=3;gap=1;k=1;q=1;s=6,10,false,12,0.040,12,2,16384,0.043,12,2,true
mixed-013-0,mixed,seed=0xf8fe6c22d3df3f14;cycles=7;planted=1;d_b=8;m=3;gap=2;k=2,112947,false,16733,0.115,32,6,1,0.073,35,24,false
mixed-013-0,mixed,seed=0xf8fe6c22d3df3f14;cycles=7;planted=1;d_b=8;m=3;gap=2;k=2,112947,false,16733,0.115,32,6,2,0.073,35,24,false
mixed-013-0,mixed,seed=0xf8fe6c22d3df3f14;cycles=7;planted=1;d_b=8;m=3;gap=2;k=2,112947,false,16733,0.115,32,6,4,0.092,35,24,false
mixed-013-0,mixed,seed=0xf8fe6c22d3df3f14;cycles=7;planted=1;d_b=8;m=3;gap=2;k=2,112947,false,16733,0.115,32,6,8,0.137,35,24,false
mixed-013-0,mixed,seed=0xf8fe6c22d3df3f14;cycles=7;planted=1;d_b=8;m=3;gap=2;k=2,112947,false,16733,0.115,32,6,16,0.244,35,24,false
mixed-013-0,mixed,seed=0xf8fe6c22d3df3f14;cycles=7;planted=1;d_b=8;m=3;gap=2;k=2,112947,false,16733,0.115,32,6,32,0.458,32,6,false
mixed-013-0,mixed,seed=0xf8fe6c22d3df3f14;cycles=7;planted=1;d_b=8;m=3;gap=2;k=2,112947,false,16733,0.115,32,6,64,0.913,32,6,false
mixed-013-0,mixed,seed=0xf8fe6c22d3df3f14;cycles=7;planted=1;d_b=8;m=3;gap=2;k=2,112947,false,16733,0.115,32,6,128,1.599,32,6,false
mixed-013-0,mixed,seed=0xf8fe6c22d3df3f14;cycles=7;planted=1;d_b=8;m=3;gap=2;k=2,112947,false,16733,0.115,32,6,256,2.879,32,6,false
mixed-013-0,mixed,seed=0xf8fe6c22d3df3f14;cycles=7;planted=1;d_b=8;m=3;gap=2;k=2,112947,false,16733,0.115,32,6,512,5.477,32,6,false
mixed-013-0,mixed,seed=0xf8fe6c22d3df3f14;cycles=7;planted=1;d_b=8;m=3;gap=2;k=2,112947,false,16733,0.115,32,6,1024,10.740,32,6,false
mixed-013-0,mixed,seed=0xf8fe6c22d3df3f14;cycles=7;planted=1;d_b=8;m=3;gap=2;k=2,112947,false,16733,0.115,32,6,2048,21.241,32,6,false
mixed-013-0,mixed,seed=0xf8fe6c22d3df3f14;cycles=7;planted=1;d_b=8;m=3;gap=2;k=2,112947,false,16733,0.115,32,6,4096,42.903,32,6,false
mixed-013-0,mixed,seed=0xf8fe6c22d3df3f14;cycles=7;planted=1;d_b=8;m=3;gap=2;k=2,112947,false,16733,0.115,32,6,8192,86.113,32,6,false
mixed-013-0,mixed,seed=0xf8fe6c22d3df3f14;cycles=7;planted=1;d_b=8;m=3;gap=2;k=2,112947,false,16733,0.115,32,6,16384,171.937,32,6,false
dec-040,dec,d_b=5;m=3;gap=1;k=2;q=1;s=6,15,false,17,0.049,12,2,1,0.014,13,12,false
dec-040,dec,d_b=5;m=3;gap=1;k=2;q=1;s=6,15,false,17,0.049,12,2,2,0.014,13,12,false
dec-040,dec,d_b=5;m=3;gap=1;k=2;q=1;s=6,15,false,17,0.049,12,2,4,0.025,13,12,false
dec-040,dec,d_b=5;m=3;gap=1;k=2;q=1;s=6,15,false,17,0.049,12,2,8,0.044,12,2,false
dec-040,dec,d_b=5;m=3;gap=1;k=2;q=1;s=6,15,false,17,0.049,12,2,16,0.074,12,2,true
dec-040,dec,d_b=5;m=3;gap=1;k=2;q=1;s=6,15,false,17,0.049,12,2,32,0.073,12,2,true
dec-040,dec,d_b=5;m=3;gap=1;k=2;q=1;s=6,15,false,17,0.049,12,2,64,0.072,12,2,true
dec-040,dec,d_b=5;m=3;gap=1;k=2;q=1;s=6,15,false,17,0.049,12,2,128,0.071,12,2,true
dec-040,dec,d_b=5;m=3;gap=1;k=2;q=1;s=6,15,false,17,0.049,12,2,256,0.068,12,2,true
dec-040,dec,d_b=5;m=3;gap=1;k=2;q=1;s=6,15,false,17,0.049,12,2,512,0.069,12,2,true
dec-040,dec,d_b=5;m=3;gap=1;k=2;q=1;s=6,15,false,17,0.049,12,2,1024,0.066,12,2,true
dec-040,dec,d_b=5;m=3;gap=1;k=2;q=1;s=6,15,false,17,0.049,12,2,2048,0.066,12,2,true
dec-040,dec,d_b=5;m=3;gap=1;k=2;q=1;s=6,15,false,17,0.049,12,2,4096,0.066,12,2,true
dec-040,dec,d_b=5;m=3;gap=1;k=2;q=1;s=6,15,false,17,0.049,12,2,8192,0.066,12,2,true
dec-040,dec,d_b=5;m=3;gap=1;k=2;q=1;s=6,15,false,17,0.049,12,2,16384,0.065,12,2,true
mixed-013-1,mixed,seed=0x31832866b6e28fc8;cycles=7;planted=1;d_b=8;m=3;gap=2;k=2,112961,false,16822,0.197,55,10,1,0.183,58,28,false
mixed-013-1,mixed,seed=0x31832866b6e28fc8;cycles=7;planted=1;d_b=8;m=3;gap=2;k=2,112961,false,16822,0.197,55,10,2,0.216,58,28,false
mixed-013-1,mixed,seed=0x31832866b6e28fc8;cycles=7;planted=1;d_b=8;m=3;gap=2;k=2,112961,false,16822,0.197,55,10,4,0.224,58,28,false
mixed-013-1,mixed,seed=0x31832866b6e28fc8;cycles=7;planted=1;d_b=8;m=3;gap=2;k=2,112961,false,16822,0.197,55,10,8,0.330,58,28,false
mixed-013-1,mixed,seed=0x31832866b6e28fc8;cycles=7;planted=1;d_b=8;m=3;gap=2;k=2,112961,false,16822,0.197,55,10,16,0.559,58,28,false
mixed-013-1,mixed,seed=0x31832866b6e28fc8;cycles=7;planted=1;d_b=8;m=3;gap=2;k=2,112961,false,16822,0.197,55,10,32,1.017,58,28,false
mixed-013-1,mixed,seed=0x31832866b6e28fc8;cycles=7;planted=1;d_b=8;m=3;gap=2;k=2,112961,false,16822,0.197,55,10,64,2.052,55,10,false
mixed-013-1,mixed,seed=0x31832866b6e28fc8;cycles=7;planted=1;d_b=8;m=3;gap=2;k=2,112961,false,16822,0.197,55,10,128,3.970,55,10,false
mixed-013-1,mixed,seed=0x31832866b6e28fc8;cycles=7;planted=1;d_b=8;m=3;gap=2;k=2,112961,false,16822,0.197,55,10,256,7.352,55,10,false
mixed-013-1,mixed,seed=0x31832866b6e28fc8;cycles=7;planted=1;d_b=8;m=3;gap=2;k=2,112961,false,16822,0.197,55,10,512,14.459,55,10,false
mixed-013-1,mixed,seed=0x31832866b6e28fc8;cycles=7;planted=1;d_b=8;m=3;gap=2;k=2,112961,false,16822,0.197,55,10,1024,27.872,55,10,false
mixed-013-1,mixed,seed=0x31832866b6e28fc8;cycles=7;planted=1;d_b=8;m=3;gap=2;k=2,112961,false,16822,0.197,55,10,2048,55.967,55,10,false
mixed-013-1,mixed,seed=0x31832866b6e28fc8;cycles=7;planted=1;d_b=8;m=3;gap=2;k=2,112961,false,16822,0.197,55,10,4096,113.601,55,10,false
mixed-013-1,mixed,seed=0x31832866b6e28fc8;cycles=7;planted=1;d_b=8;m=3;gap=2;k=2,112961,false,16822,0.197,55,10,8192,220.726,55,10,false
mixed-013-1,mixed,seed=0x31832866b6e28fc8;cycles=7;planted=1;d_b=8;m=3;gap=2;k=2,112961,false,16822,0.197,55,10,16384,454.650,55,10,false
dec-041,dec,d_b=5;m=3;gap=1;k=4;q=1;s=6,25,false,27,0.068,12,2,1,0.015,13,12,false
dec-041,dec,d_b=5;m=3;gap=1;k=4;q=1;s=6,25,false,27,0.068,12,2,2,0.018,13,12,false
dec-041,dec,d_b=5;m=3;gap=1;k=4;q=1;s=6,25,false,27,0.068,12,2,4,0.024,13,12,false
dec-041,dec,d_b=5;m=3;gap=1;k=4;q=1;s=6,25,false,27,0.068,12,2,8,0.042,13,12,false
dec-041,dec,d_b=5;m=3;gap=1;k=4;q=1;s=6,25,false,27,0.068,12,2,16,0.076,12,2,false
dec-041,dec,d_b=5;m=3;gap=1;k=4;q=1;s=6,25,false,27,0.068,12,2,32,0.119,12,2,true
dec-041,dec,d_b=5;m=3;gap=1;k=4;q=1;s=6,25,false,27,0.068,12,2,64,0.116,12,2,true
dec-041,dec,d_b=5;m=3;gap=1;k=4;q=1;s=6,25,false,27,0.068,12,2,128,0.125,12,2,true
dec-041,dec,d_b=5;m=3;gap=1;k=4;q=1;s=6,25,false,27,0.068,12,2,256,0.109,12,2,true
dec-041,dec,d_b=5;m=3;gap=1;k=4;q=1;s=6,25,false,27,0.068,12,2,512,0.112,12,2,true
dec-041,dec,d_b=5;m=3;gap=1;k=4;q=1;s=6,25,false,27,0.068,12,2,1024,0.110,12,2,true
dec-041,dec,d_b=5;m=3;gap=1;k=4;q=1;s=6,25,false,27,0.068,12,2,2048,0.123,12,2,true
dec-041,dec,d_b=5;m=3;gap=1;k=4;q=1;s=6,25,false,27,0.068,12,2,4096,0.107,12,2,true
